V_drain (V),I_drain (A/cm)
0.0,-3.7296151317590104e-13
0.1,0.42750706619615114
0.2,15.019309715395657
0.30000000000000004,182.88843533623344
0.4,543.2722297809983
0.5,904.7655387456634
0.6,1249.281359365936
0.7,1584.1710309239454
0.7999999999999999,1912.9318366951263
0.8999999999999999,2237.3005440442357
0.9999999999999999,2558.2572898512853
